timestamp,acc_magnitude,tilt_x,tilt_y,acc_x,acc_y,acc_z,stability
2024-12-02 07:55:44,12.274975560057138,0,1,-11.711,-3.18,-1.848,In motion
2024-12-02 07:55:45,17.0298454778662,0,1,-16.766,0.191,2.98,In motion
2024-12-02 07:55:46,16.670433287710313,0,1,-16.039,4.176,1.793,In motion
2024-12-02 07:55:47,16.210303544351042,0,1,-16.121,-1.648,0.414,In motion
2024-12-02 07:55:48,14.436351789839426,0,1,-12.82,-0.078,-6.637,In motion
2024-12-02 07:55:49,17.475971990135484,0,1,-16.16,-6.629,0.566,In motion
2024-12-02 07:55:51,13.392745685631457,1,1,-12.516,4.75,-0.391,In motion
2024-12-02 07:55:52,2.920049828341975,0,1,-1.977,0.879,-1.961,In motion
2024-12-02 07:55:53,18.35784576141765,0,1,-18.18,2.375,-0.926,In motion
2024-12-02 07:55:54,16.264106062123428,0,1,-14.969,4.176,-4.797,In motion
2024-12-02 07:55:55,15.528695405603138,1,1,-15.16,0.805,-3.266,In motion
2024-12-02 07:55:56,18.370656983352553,1,1,-17.418,3.867,-4.375,In motion
2024-12-02 07:55:57,18.345819305771002,1,1,-16.266,6.129,-5.867,In motion
2024-12-02 07:55:58,3.531391227264405,1,1,-2.176,1.762,-2.152,In motion
2024-12-02 07:55:59,3.9710153613402204,0,1,-2.941,1.031,-2.461,In motion
2024-12-02 07:56:00,16.17185954057232,0,1,-16.121,-0.5,1.18,In motion
2024-12-02 07:56:01,4.113698214502372,0,1,-2.707,-2.758,1.41,In motion
2024-12-02 07:56:02,4.337274374535233,0,0,-0.602,-3.184,-2.883,In motion
2024-12-02 07:56:04,4.084036483676413,0,0,-0.68,-1.535,-3.723,In motion
2024-12-02 07:56:05,3.557630672231169,1,1,-1.676,1.684,-2.648,In motion
2024-12-02 07:56:06,6.694237746002154,0,1,-5.273,2.949,-2.883,In motion
2024-12-02 07:56:07,14.860476775662345,1,1,-14.008,4.785,-1.309,In motion
2024-12-02 07:56:08,6.639856173141101,0,1,-6.039,2.488,-1.195,In motion
2024-12-02 07:56:09,12.357862315141725,1,1,-12.137,0.574,2.254,In motion
