Timestamp,activity_classification,stability_classification,shake_detection,step_count,acc_x,acc_y,acc_z,tilt_up,tilt_forward,vbat_voltage,usb_voltage
2024-11-04 22:15:54,{'Running': 10; 'Unknown': 29; 'Tilting': 0; 'On-Foot': 45; 'In-Vehicle': 17; 'Still': 9; 'Walking': 35; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,7.67188,6.05859,-1.13672,True,True,3.74885,0.16436
2024-11-04 22:15:55,{'Running': 11; 'Unknown': 14; 'Tilting': 0; 'On-Foot': 42; 'In-Vehicle': 14; 'Still': 30; 'Walking': 31; 'most_likely': 'Walking'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,7.90625,5.56250,-1.21484,True,True,3.74885,0.16436
2024-11-04 22:15:56,{'Running': 10; 'Unknown': 10; 'Tilting': 0; 'On-Foot': 27; 'In-Vehicle': 12; 'Still': 51; 'Walking': 17; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,7.94922,5.83203,-1.25391,True,True,3.74885,0.16436
2024-11-04 22:15:56,{'Running': 10; 'Unknown': 10; 'Tilting': 0; 'On-Foot': 27; 'In-Vehicle': 12; 'Still': 51; 'Walking': 17; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,7.78906,5.86719,-1.36719,True,True,3.74885,0.16436
2024-11-04 22:15:57,{'Running': 10; 'Unknown': 10; 'Tilting': 0; 'On-Foot': 27; 'In-Vehicle': 12; 'Still': 51; 'Walking': 17; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,7.87109,5.56250,-1.71094,True,True,3.74885,0.16436
2024-11-04 22:15:58,{'Running': 6; 'Unknown': 6; 'Tilting': 0; 'On-Foot': 13; 'In-Vehicle': 7; 'Still': 74; 'Walking': 7; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,7.83203,5.48438,-2.09766,True,True,3.74885,0.16436
2024-11-04 22:15:59,{'Running': 5; 'Unknown': 5; 'Tilting': 0; 'On-Foot': 10; 'In-Vehicle': 6; 'Still': 79; 'Walking': 5; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,7.82813,5.64063,-2.05859,True,True,3.74885,0.16436
2024-11-04 22:15:59,{'Running': 5; 'Unknown': 5; 'Tilting': 0; 'On-Foot': 10; 'In-Vehicle': 6; 'Still': 79; 'Walking': 5; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,7.32813,6.36719,-1.71094,True,True,3.75208,0.16436
2024-11-04 22:16:00,{'Running': 5; 'Unknown': 5; 'Tilting': 0; 'On-Foot': 10; 'In-Vehicle': 6; 'Still': 79; 'Walking': 5; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,7.90625,6.02344,-1.36719,True,True,3.74885,0.16436
2024-11-04 22:16:01,{'Running': 4; 'Unknown': 3; 'Tilting': 0; 'On-Foot': 8; 'In-Vehicle': 5; 'Still': 84; 'Walking': 4; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,6.44531,2.03906,1.00781,True,True,3.74885,0.16436
2024-11-04 22:16:01,{'Running': 4; 'Unknown': 3; 'Tilting': 0; 'On-Foot': 8; 'In-Vehicle': 5; 'Still': 84; 'Walking': 4; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,7.59766,7.93750,1.12109,True,True,3.74885,0.16436
2024-11-04 22:16:02,{'Running': 4; 'Unknown': 3; 'Tilting': 0; 'On-Foot': 8; 'In-Vehicle': 5; 'Still': 84; 'Walking': 4; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,8.43750,6.09766,-2.05859,True,True,3.74885,0.16436
2024-11-04 22:16:03,{'Running': 4; 'Unknown': 3; 'Tilting': 0; 'On-Foot': 8; 'In-Vehicle': 5; 'Still': 84; 'Walking': 4; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,8.28906,4.48828,-2.01953,True,True,3.74885,0.16436
2024-11-04 22:16:04,{'Running': 1; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 90; 'Still': 6; 'Walking': 1; 'most_likely': 'In-Vehicle'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,8.63672,4.14453,-2.09766,True,True,3.74885,0.16436
2024-11-04 22:16:04,{'Running': 1; 'Unknown': 2; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 90; 'Still': 6; 'Walking': 1; 'most_likely': 'In-Vehicle'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,8.13281,5.14063,-2.09766,True,True,3.74885,0.16436
2024-11-04 22:16:05,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 78; 'Still': 19; 'Walking': 1; 'most_likely': 'In-Vehicle'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,8.21094,5.06250,-2.13281,True,True,3.75208,0.16436
2024-11-04 22:16:06,{'Running': 1; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 2; 'In-Vehicle': 78; 'Still': 19; 'Walking': 1; 'most_likely': 'In-Vehicle'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,8.48047,4.45313,-2.17188,True,True,3.74885,0.16436
2024-11-04 22:16:07,{'Running': 0; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 0; 'In-Vehicle': 53; 'Still': 46; 'Walking': 0; 'most_likely': 'In-Vehicle'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,8.13672,5.02734,-2.09766,True,True,3.74885,0.16436
2024-11-04 22:16:07,{'Running': 0; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 0; 'In-Vehicle': 53; 'Still': 46; 'Walking': 0; 'most_likely': 'In-Vehicle'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,8.01563,5.29297,-2.09766,True,True,3.74885,0.16436
2024-11-04 22:16:08,{'Running': 0; 'Unknown': 1; 'Tilting': 0; 'On-Foot': 0; 'In-Vehicle': 53; 'Still': 46; 'Walking': 0; 'most_likely': 'In-Vehicle'; 'On-Bicycle': 0; 'OnStairs': 0},Stable,False,3,8.21094,4.64453,-2.78516,True,True,3.74885,0.16436
2024-11-04 22:16:09,{'Running': 0; 'Unknown': 0; 'Tilting': 0; 'On-Foot': 0; 'In-Vehicle': 13; 'Still': 87; 'Walking': 0; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,8.09766,4.91016,-0.21875,True,True,3.75208,0.16436
2024-11-04 22:16:09,{'Running': 0; 'Unknown': 0; 'Tilting': 0; 'On-Foot': 0; 'In-Vehicle': 13; 'Still': 87; 'Walking': 0; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,10.35156,5.33203,0.27734,True,True,3.74885,0.16436
2024-11-04 22:16:10,{'Running': 0; 'Unknown': 0; 'Tilting': 0; 'On-Foot': 0; 'In-Vehicle': 13; 'Still': 87; 'Walking': 0; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,10.12891,1.69531,1.77344,True,False,3.74885,0.16436
2024-11-04 22:16:11,{'Running': 0; 'Unknown': 0; 'Tilting': 0; 'On-Foot': 0; 'In-Vehicle': 13; 'Still': 87; 'Walking': 0; 'most_likely': 'Still'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,8.01563,-0.03125,2.19531,True,False,3.74885,0.16436
2024-11-04 22:16:12,{'Running': 1; 'Unknown': 28; 'Tilting': 0; 'On-Foot': 4; 'In-Vehicle': 48; 'Still': 20; 'Walking': 3; 'most_likely': 'In-Vehicle'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,10.24609,-0.64453,1.39063,True,True,3.74885,0.16436
2024-11-04 22:16:12,{'Running': 1; 'Unknown': 28; 'Tilting': 0; 'On-Foot': 4; 'In-Vehicle': 48; 'Still': 20; 'Walking': 3; 'most_likely': 'In-Vehicle'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,8.25391,3.07422,-0.94531,True,True,3.74885,0.16436
2024-11-04 22:16:13,{'Running': 1; 'Unknown': 28; 'Tilting': 0; 'On-Foot': 4; 'In-Vehicle': 48; 'Still': 20; 'Walking': 3; 'most_likely': 'In-Vehicle'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,8.28906,2.53516,-1.44531,True,True,3.74885,0.16436
2024-11-04 22:16:14,{'Running': 1; 'Unknown': 28; 'Tilting': 0; 'On-Foot': 4; 'In-Vehicle': 48; 'Still': 20; 'Walking': 3; 'most_likely': 'In-Vehicle'; 'On-Bicycle': 0; 'OnStairs': 0},In motion,False,3,8.63672,4.29688,-2.40234,True,True,3.74885,0.16436
